,p_val,avg_logFC,pct.1,pct.2,p_val_adj,cluster,gene
ENSGALG00000053993,1.03910162666171e-05,0.679179385250632,0.532,0.33299999999999996,0.25308359218972604,Med.A1,ENSGALG00000053993
ENSGALG00000052590,1.04400605390115e-05,0.853721556107223,0.45899999999999996,0.635,0.25427811448816395,Med.A1,ENSGALG00000052590
ENSGALG00000050442,1.04486860968252e-05,-1.47006290656943,0.092,0.282,0.254488198574273,Med.A1,ENSGALG00000050442
Mlh3,1.04591951849357e-05,-1.05706020596484,0.431,0.593,0.254744157924293,Med.A1,Mlh3
Bend6,1.05126533951055e-05,-0.584332042201479,0.835,0.89,0.25604618609119,Med.A1,Bend6
Mlec,1.0536801217735699e-05,0.9310286557960791,0.36700000000000005,0.183,0.256634330459172,Med.A1,Mlec
ENSGALG00000050512,1.0587806390744198e-05,-2.24296179259631,0.046,0.218,0.257876612452966,Med.A1,ENSGALG00000050512
Nif3l1,1.06057881099487e-05,1.0113003455446201,0.321,0.15,0.258314575205911,Med.A1,Nif3l1
Psmd12,1.0646796486485601e-05,0.5751734724421851,0.872,0.722,0.25931337522484305,Med.A1,Psmd12
ENSGALG00000052715,1.0678308318138198e-05,-2.42684049718963,0.11,0.298,0.26008087739657304,Med.A1,ENSGALG00000052715
Cyp2j23,1.06936918048386e-05,-2.74600746204251,0.018000000000000002,0.183,0.260455557598648,Med.A1,Cyp2j23
Yipf4,1.074748836475e-05,0.974979708336364,0.596,0.414,0.261765826611851,Med.A1,Yipf4
ENSGALG00000054461,1.07605464316724e-05,-0.3806282785744529,0.156,0.355,0.262083868889814,Med.A1,ENSGALG00000054461
ENSGALG00000041405,1.08034624822805e-05,-3.0874479853640895,0.21100000000000002,0.376,0.263129132218425,Med.A1,ENSGALG00000041405
Nmrk1,1.08121802903848e-05,0.281710048728422,0.385,0.185,0.26334146315261103,Med.A1,Nmrk1
Csad,1.08855160722285e-05,-0.43097169232670396,0.083,0.281,0.265127629455198,Med.A1,Csad
Aasdh,1.09138835079331e-05,-1.6874805805523998,0.183,0.37799999999999995,0.26581854671922,Med.A1,Aasdh
ENSGALG00000048085,1.1039904101770099e-05,0.374092370491282,0.8809999999999999,0.718,0.26888790430271203,Med.A1,ENSGALG00000048085
ENSGALG00000053140,1.11655352965896e-05,-0.8134693170533359,0.018000000000000002,0.184,0.271947777683737,Med.A1,ENSGALG00000053140
Scarb1,1.11897344346474e-05,0.6924171658809289,0.46799999999999997,0.264,0.272537171890271,Med.A1,Scarb1
Tmem132e,1.1232332209482198e-05,0.8753321527747691,0.284,0.121,0.273574683294148,Med.A1,Tmem132e
ENSGALG00000047900,1.12584436136113e-05,-0.6131512463264599,0.0,0.154,0.274210652653117,Med.A1,ENSGALG00000047900
ENSGALG00000047940,1.12584436136113e-05,-2.5918626435918997,0.0,0.154,0.274210652653117,Med.A1,ENSGALG00000047940
Tpgs1,1.12715425673402e-05,0.7661426078787149,0.312,0.145,0.274529690770138,Med.A1,Tpgs1
ENSGALG00000052279,1.12880404861297e-05,-2.03568743513338,0.11,0.301,0.27493151408017497,Med.A1,ENSGALG00000052279
Svip,1.13157920899545e-05,0.5790125146309439,0.6970000000000001,0.494,0.275607432142932,Med.A1,Svip
ENSGALG00000013155,1.13720542819651e-05,-0.8937887203675009,0.917,0.867,0.276977754091542,Med.A1,ENSGALG00000013155
ENSGALG00000050994,1.1395991735595401e-05,-1.98628812320315,0.578,0.6709999999999999,0.277560774712162,Med.A1,ENSGALG00000050994
ENSGALG00000047869,1.1419488262214399e-05,1.1386545012598301,0.312,0.142,0.27813305611449396,Med.A1,ENSGALG00000047869
ENSGALG00000047845,1.14664702844533e-05,-2.4089874962140096,0.009000000000000001,0.16899999999999998,0.27927735024814504,Med.A1,ENSGALG00000047845
Snapc4,1.14678285098969e-05,-1.52969603328028,0.21100000000000002,0.40299999999999997,0.279310431187048,Med.A1,Snapc4
ENSGALG00000053270,1.1480080776323e-05,-2.44177385215045,0.027999999999999997,0.198,0.27960884738812397,Med.A1,ENSGALG00000053270
Pkp4,1.1551224959362199e-05,-0.388664877437073,0.872,0.9540000000000001,0.281341635110225,Med.A1,Pkp4
En2,1.15717794088166e-05,0.576466184357134,0.39399999999999996,0.213,0.281842259281136,Med.A1,En2
ENSGALG00000015435,1.15975089070426e-05,-2.4298807296912996,0.128,0.315,0.28246892693993103,Med.A1,ENSGALG00000015435
ENSGALG00000051988,1.16277868183935e-05,0.260719294456006,0.8809999999999999,0.789,0.283206375748792,Med.A1,ENSGALG00000051988
Sun1,1.16519137139552e-05,-1.4441828593419799,0.257,0.435,0.283794010417093,Med.A1,Sun1
ENSGALG00000021686,1.17189146282e-05,1.1789339827995802,0.257,0.11199999999999999,0.28542588468444,Med.A1,ENSGALG00000021686
Slc3a1,1.17465770060298e-05,-2.29451387406698,0.037000000000000005,0.209,0.28609962955886103,Med.A1,Slc3a1
Utp20,1.17723799970352e-05,-2.45679701657218,0.36700000000000005,0.494,0.28672808720778903,Med.A1,Utp20
Ppp4r3a,1.17805872743112e-05,-1.4527798427157599,0.578,0.619,0.286927983653124,Med.A1,Ppp4r3a
Trim7.2,1.1807600087611801e-05,0.38670730823249394,0.138,0.038,0.28758590773387394,Med.A1,Trim7.2
Tert,1.18524492208389e-05,-2.3744565198205,0.10099999999999999,0.281,0.288678253222753,Med.A1,Tert
Pitrm1,1.1891583694821601e-05,-0.8775334365385892,0.45899999999999996,0.614,0.289631412471074,Med.A1,Pitrm1
P4ha3,1.18963179180446e-05,-2.4583016606220003,0.055,0.228,0.289746719211894,Med.A1,P4ha3
Mien1,1.1931726687842501e-05,0.9541138588141771,0.55,0.375,0.290609135209091,Med.A1,Mien1
Chrm5,1.19579115083101e-05,0.9928025713278259,0.257,0.107,0.29124689269640003,Med.A1,Chrm5
ENSGALG00000046734,1.1970635222054e-05,-1.9964264099113402,0.11,0.294,0.29155679146834695,Med.A1,ENSGALG00000046734
Snx27,1.19768527197759e-05,0.7342994319111851,0.615,0.386,0.291708224842862,Med.A1,Snx27
Mlh1,1.20761760927406e-05,-1.04272457405295,0.10099999999999999,0.301,0.29412734491479103,Med.A1,Mlh1
ENSGALG00000051829,1.2146169365217599e-05,-1.60022176564428,0.018000000000000002,0.187,0.29583210105924,Med.A1,ENSGALG00000051829
Furin,1.2160168926469901e-05,0.276136466903396,0.193,0.067,0.296173074373101,Med.A1,Furin
Elp2,1.2174445620067e-05,-0.947840075075127,0.165,0.37200000000000005,0.29652079752235305,Med.A1,Elp2
Nfya,1.22560013084661e-05,-2.07968523138303,0.156,0.34700000000000003,0.298507167869,Med.A1,Nfya
Dpagt1,1.22560576801341e-05,0.9715924912232641,0.679,0.563,0.298508540857346,Med.A1,Dpagt1
Msrb1,1.22710737104429e-05,0.520457498023488,0.39399999999999996,0.213,0.29887427129154703,Med.A1,Msrb1
ENSGALG00000049879,1.2278974077266199e-05,-0.814409557842323,0.56,0.64,0.29906669262589697,Med.A1,ENSGALG00000049879
ENSGALG00000053689,1.2399184730297802e-05,-1.56428303429066,0.303,0.485,0.301994543291132,Med.A1,ENSGALG00000053689
Prkag1,1.2401683289238401e-05,-0.46178557945032894,0.266,0.47600000000000003,0.30205539819268895,Med.A1,Prkag1
ENSGALG00000016236,1.24228483996627e-05,-0.289186584155299,0.862,0.879,0.30257089562218603,Med.A1,ENSGALG00000016236
Pbx4,1.2463066724518301e-05,-1.18437489999712,0.183,0.38799999999999996,0.303550453142367,Med.A1,Pbx4
ENSGALG00000048020,1.2510699467567099e-05,-2.05399709012661,0.055,0.23,0.304710596232065,Med.A1,ENSGALG00000048020
Kpnb1,1.25389191970643e-05,0.542037060448969,0.862,0.733,0.305397915963698,Med.A1,Kpnb1
ENSGALG00000003645,1.2704359068922901e-05,-1.9712060272757501,0.5870000000000001,0.642,0.309427369482687,Med.A1,ENSGALG00000003645
Krt6a,1.27751651959467e-05,-0.9093692516626141,0.046,0.223,0.311151923512479,Med.A1,Krt6a
ENSGALG00000026884,1.2776460244321e-05,-0.634027991668485,0.037000000000000005,0.218,0.311183465710683,Med.A1,ENSGALG00000026884
ENSGALG00000053139,1.29053226630399e-05,-1.30420541827052,0.156,0.361,0.31432203878099896,Med.A1,ENSGALG00000053139
Slc2a5,1.29072960935123e-05,-2.48106007814297,0.083,0.261,0.314370103653586,Med.A1,Slc2a5
Lmbr1,1.2990553906640301e-05,0.548706848388019,0.945,0.867,0.316397930950131,Med.A1,Lmbr1
ENSGALG00000055031,1.29987034196236e-05,-1.8877340242755702,0.046,0.222,0.316596420488353,Med.A1,ENSGALG00000055031
Pik3cg,1.30037423645322e-05,-1.6372930314636698,0.193,0.389,0.316719149030545,Med.A1,Pik3cg
ENSGALG00000048306,1.30689024574361e-05,-1.00565474020001,0.009000000000000001,0.17,0.31830618825331397,Med.A1,ENSGALG00000048306
ENSGALG00000051603,1.3216315082677199e-05,0.309845173638592,0.174,0.057999999999999996,0.32189657015368606,Med.A1,ENSGALG00000051603
Nkain4,1.33220824249411e-05,-0.38991663936686705,0.807,0.555,0.32447263954186606,Med.A1,Nkain4
ENSGALG00000053065,1.33505112322803e-05,-0.8331013287989971,0.193,0.375,0.325165051573418,Med.A1,ENSGALG00000053065
Kiaa0556,1.3381745077970698e-05,-2.1638393713084496,0.303,0.44799999999999995,0.32592578311905396,Med.A1,Kiaa0556
ENSGALG00000031836,1.3400671783368302e-05,2.20770147798069,0.431,0.228,0.32638676195571803,Med.A1,ENSGALG00000031836
Top3b,1.3402304704691801e-05,-1.33892207210948,0.284,0.47100000000000003,0.326426533387474,Med.A1,Top3b
Nop14,1.3840830080852698e-05,-0.45427230423692205,0.505,0.6990000000000001,0.33710725744924797,Med.A1,Nop14
Tmem19,1.38481200174767e-05,0.578637956477898,0.6970000000000001,0.473,0.337284811145662,Med.A1,Tmem19
Ift74,1.3855997139291198e-05,-0.450495270555484,0.385,0.612,0.337476666324576,Med.A1,Ift74
Cln8,1.3857454275371399e-05,0.6342601090144,0.33899999999999997,0.16699999999999998,0.33751215633094495,Med.A1,Cln8
ENSGALG00000045029,1.3886257912041198e-05,-1.6695643992208897,0.064,0.243,0.338213697705675,Med.A1,ENSGALG00000045029
Naa10,1.3953645520702201e-05,0.43051320887501704,0.266,0.114,0.339854990302222,Med.A1,Naa10
Ildr1,1.41251233207585e-05,0.405535882874579,0.413,0.21100000000000002,0.344031503600394,Med.A1,Ildr1
Skiv2l2,1.42472507418004e-05,0.45583982381522903,0.9079999999999999,0.802,0.347006039067291,Med.A1,Skiv2l2
Ncoa7,1.42802696545616e-05,0.295628846041547,0.991,0.992,0.347810247706503,Med.A1,Ncoa7
Srpk1,1.4281595441575101e-05,-0.634954506679891,0.706,0.809,0.34784253857500397,Med.A1,Srpk1
Pole4,1.4321953738258498e-05,0.7424238790380401,0.45,0.27,0.348825505249025,Med.A1,Pole4
Snrpgp15,1.45755361149001e-05,0.573077073967307,0.6970000000000001,0.58,0.35500175761450703,Med.A1,Snrpgp15
ENSGALG00000034772,1.4604606591076098e-05,0.7891278215223299,0.33,0.16,0.35570979813225,Med.A1,ENSGALG00000034772
Nkd1,1.46490026386258e-05,-1.4533140447788102,0.349,0.508,0.35679110826637,Med.A1,Nkd1
Scd,1.47146764278151e-05,0.6131592153066371,0.7979999999999999,0.6729999999999999,0.358390659075865,Med.A1,Scd
Bg8,1.4719231823302802e-05,-1.88443233928305,0.009000000000000001,0.166,0.35850161028836397,Med.A1,Bg8
ENSGALG00000042656,1.49003077036341e-05,-0.746880235090795,0.046,0.221,0.36291189442971294,Med.A1,ENSGALG00000042656
Ick,1.49214477243177e-05,-1.2798141684803899,0.073,0.261,0.363426780773482,Med.A1,Ick
Ikzf2,1.5003052323651e-05,-2.1739321549746697,0.22899999999999998,0.40399999999999997,0.365414342394844,Med.A1,Ikzf2
ENSGALG00000047693,1.5244979647855e-05,0.30864075239176897,0.20199999999999999,0.07400000000000001,0.371306724303156,Med.A1,ENSGALG00000047693
Pisd,1.5253511983442801e-05,0.79960807597865,0.8440000000000001,0.6779999999999999,0.37151453786873295,Med.A1,Pisd
Gorasp2,1.5278219858266197e-05,0.516499960612028,0.67,0.47600000000000003,0.372116322867932,Med.A1,Gorasp2
Chp1,1.53119994435531e-05,0.73676190635719,0.6609999999999999,0.46799999999999997,0.37293905844718,Med.A1,Chp1
Cnbp,1.53308827534692e-05,0.348497406378926,0.963,0.871,0.373398980343495,Med.A1,Cnbp
Scn5a,1.53732621880718e-05,-1.7286365947090199,0.321,0.48700000000000004,0.37443117385267793,Med.A1,Scn5a
Slc1a2,1.5390559675013098e-05,-0.496728517798221,0.248,0.431,0.3748524714446189,Med.A1,Slc1a2
ENSGALG00000054341,1.53980898034731e-05,-2.15623721132321,0.0,0.15,0.37503587525339,Med.A1,ENSGALG00000054341
ENSGALG00000007596,1.54894736370576e-05,-2.73772841362426,0.073,0.24600000000000002,0.37726161990417495,Med.A1,ENSGALG00000007596
Arhgef12,1.55203230290423e-05,-0.507876501112344,0.7979999999999999,0.882,0.378012987695354,Med.A1,Arhgef12
Caln1,1.5558653261298e-05,-0.637944155887452,0.927,0.92,0.378946558832173,Med.A1,Caln1
Mtpap,1.55766911177259e-05,0.934103582639018,0.541,0.33299999999999996,0.379385888863332,Med.A1,Mtpap
Immp1l,1.55883119528197e-05,-0.873822394343952,0.45899999999999996,0.6459999999999999,0.37966892592287704,Med.A1,Immp1l
Ivns1abp,1.56155998664962e-05,-0.335541660943052,0.514,0.764,0.380333550348381,Med.A1,Ivns1abp
Rrp1b,1.56534472368729e-05,-0.8632177000883101,0.33,0.51,0.38125536090127704,Med.A1,Rrp1b
ENSGALG00000001983,1.57042399779118e-05,-0.914624312188947,0.312,0.521,0.382492468902019,Med.A1,ENSGALG00000001983
Cd47,1.5719758117491598e-05,-0.5915879301664321,0.615,0.778,0.382870428709625,Med.A1,Cd47
Zc3h14,1.5796658109138e-05,-1.03682631712281,0.183,0.389,0.38474340490616404,Med.A1,Zc3h14
ENSGALG00000050937,1.58200828689585e-05,0.662472661510312,0.22899999999999998,0.09,0.385313938356354,Med.A1,ENSGALG00000050937
ENSGALG00000052986,1.5829532304585098e-05,-1.72838302546269,0.073,0.258,0.38554408881047497,Med.A1,ENSGALG00000052986
ENSGALG00000011930,1.5956327523315602e-05,-0.691578110429334,0.092,0.278,0.388632313157875,Med.A1,ENSGALG00000011930
Tpo,1.59925557326142e-05,-1.00822665956234,0.147,0.337,0.389514687423552,Med.A1,Tpo
Ythdf3,1.6051356821928398e-05,-0.8965959323776309,0.20199999999999999,0.4,0.39094684675488706,Med.A1,Ythdf3
Gucy1a1,1.62826931380289e-05,-1.2545204647766002,0.183,0.379,0.39658127406983207,Med.A1,Gucy1a1
Angel2,1.62976337661337e-05,-1.5242130385048798,0.10099999999999999,0.29100000000000004,0.396945168007951,Med.A1,Angel2
Coro2b,1.6334247915093697e-05,0.507787964604843,0.862,0.632,0.397836942220022,Med.A1,Coro2b
ENSGALG00000035237,1.6362211314481e-05,0.4856548955195779,0.8440000000000001,0.5870000000000001,0.398518018775498,Med.A1,ENSGALG00000035237
Mrtfa,1.63838774224725e-05,-1.2636492263794799,0.78,0.8009999999999999,0.39904571850174003,Med.A1,Mrtfa
ENSGALG00000054248,1.6501305303745498e-05,-0.6804327313012309,0.009000000000000001,0.16699999999999998,0.401905791978025,Med.A1,ENSGALG00000054248
Rnf6,1.66901391470582e-05,-0.76581091855648,0.092,0.301,0.406505029065749,Med.A1,Rnf6
Cwc15,1.66924811102695e-05,0.73216305194992,0.624,0.428,0.40656206992172295,Med.A1,Cwc15
ENSGALG00000050714,1.67037017107822e-05,-0.36846631691036796,0.11,0.025,0.406835358867812,Med.A1,ENSGALG00000050714
Mcrip2,1.67752627271525e-05,0.622263878293117,0.578,0.41,0.408578298982527,Med.A1,Mcrip2
ENSGALG00000006345,1.6813392341280202e-05,-2.02410039367982,0.10099999999999999,0.282,0.4095069838642199,Med.A1,ENSGALG00000006345
Kcna4,1.70026559927573e-05,-2.36303587557238,0.027999999999999997,0.192,0.41411668935959706,Med.A1,Kcna4
Abcc6,1.71968357509814e-05,-1.7991094146516102,0.21100000000000002,0.382,0.41884613155090294,Med.A1,Abcc6
Gldc,1.72265995027432e-05,-1.72000129927527,0.11900000000000001,0.312,0.419571057488814,Med.A1,Gldc
Strada,1.72407891674033e-05,-1.49524957866864,0.294,0.47100000000000003,0.419916660961274,Med.A1,Strada
Ppp1r16b,1.7257029437470498e-05,-1.6375757342284398,0.138,0.32,0.420312208979031,Med.A1,Ppp1r16b
Adal,1.73037429230799e-05,-1.53133948109144,0.266,0.43,0.421449962634534,Med.A1,Adal
Fhl5,1.73335142290327e-05,-2.66681239863985,0.183,0.348,0.42217507256232,Med.A1,Fhl5
Arhgdia,1.73876762555243e-05,0.6798435191148909,0.514,0.299,0.42349424287955,Med.A1,Arhgdia
Pgm2l1,1.75718108538142e-05,-1.7251683929942199,0.266,0.43,0.427979025155498,Med.A1,Pgm2l1
Slc25a13,1.7618420386529e-05,-0.256457769671419,0.982,0.98,0.429114246934299,Med.A1,Slc25a13
ENSGALG00000038583,1.76497160958876e-05,-2.25368907819598,0.055,0.228,0.429876485231437,Med.A1,ENSGALG00000038583
Ptpn7,1.7655473222842002e-05,0.870432699264376,0.55,0.355,0.43001670581553997,Med.A1,Ptpn7
Cds2,1.76637994431663e-05,0.297573543343977,0.40399999999999997,0.198,0.430219499237758,Med.A1,Cds2
Nxpe3,1.77095721880583e-05,0.590360115856429,0.5870000000000001,0.36700000000000005,0.43133434021234796,Med.A1,Nxpe3
Prkaa2,1.7750108186075398e-05,-2.6422234696517797,0.064,0.233,0.432321634980053,Med.A1,Prkaa2
ENSGALG00000034586,1.77806240983812e-05,-2.04095159239932,0.10099999999999999,0.282,0.433064880540174,Med.A1,ENSGALG00000034586
Gltp,1.78276482331084e-05,0.7915848764384091,0.21100000000000002,0.079,0.43421020036558794,Med.A1,Gltp
ENSGALG00000036436,1.7916705821130898e-05,-1.07643129356971,0.009000000000000001,0.16399999999999998,0.43637928697946293,Med.A1,ENSGALG00000036436
Nrde2,1.79312943933245e-05,-0.957181108084971,0.303,0.466,0.43673460624381105,Med.A1,Nrde2
Larp4,1.7997809502845602e-05,0.599451017021599,0.89,0.93,0.438354648251307,Med.A1,Larp4
Arpc5,1.80183682894311e-05,0.5784034736849549,0.532,0.33299999999999996,0.43885537805738395,Med.A1,Arpc5
Cadm3,1.81399339407136e-05,0.920260282200631,0.495,0.319,0.441816231060021,Med.A1,Cadm3
ENSGALG00000038760,1.81463303523218e-05,0.5434719643358971,0.10099999999999999,0.022000000000000002,0.44197202206115,Med.A1,ENSGALG00000038760
Aatf,1.81521300073132e-05,-0.8457567846283901,0.266,0.447,0.442113278458119,Med.A1,Aatf
Eno4,1.82081608603175e-05,-1.91301931290342,0.165,0.35100000000000003,0.44347796591389294,Med.A1,Eno4
Zbtb14,1.82403661356046e-05,-1.89878011954633,0.046,0.222,0.44426235759878596,Med.A1,Zbtb14
ENSGALG00000054077,1.8308079948432197e-05,0.294369442960607,0.514,0.316,0.445911595224015,Med.A1,ENSGALG00000054077
Neto2,1.8337464333196602e-05,-0.5005675810128929,0.486,0.69,0.44662728129933604,Med.A1,Neto2
C7,1.83465299735145e-05,0.5834250278231441,0.78,0.67,0.446848084034919,Med.A1,C7
ENSGALG00000045168,1.8356230937993e-05,-1.2274700088953998,0.11900000000000001,0.315,0.447084360725757,Med.A1,ENSGALG00000045168
Txndc12,1.8416376536638198e-05,0.9033996352740401,0.624,0.44,0.448549266926359,Med.A1,Txndc12
Mmp15,1.84232915015615e-05,0.635856307838665,0.321,0.153,0.448717687812031,Med.A1,Mmp15
Sh3bp4,1.8425018874497303e-05,-2.8283140563466,0.055,0.223,0.448759759707256,Med.A1,Sh3bp4
ENSGALG00000051297,1.84715282247751e-05,-0.401408662338381,0.8440000000000001,0.961,0.449892541442623,Med.A1,ENSGALG00000051297
ENSGALG00000048875,1.8496386579824898e-05,0.543921646023538,0.33899999999999997,0.163,0.450497991538216,Med.A1,ENSGALG00000048875
Rhob,1.86435829141922e-05,1.26968531540324,0.312,0.146,0.454083105458066,Med.A1,Rhob
Vash2,1.86649140729218e-05,-2.0115861118991,0.083,0.261,0.454602647160083,Med.A1,Vash2
Fbn3,1.86957457543186e-05,0.48092920428928204,0.578,0.365,0.45535358359218503,Med.A1,Fbn3
Sel1l,1.87288511599132e-05,-1.2998685335723201,0.174,0.358,0.45615989885084496,Med.A1,Sel1l
ENSGALG00000038561,1.8771703963163197e-05,-1.43948831161709,0.10099999999999999,0.287,0.457203621726802,Med.A1,ENSGALG00000038561
Psmd6,1.8795047035255802e-05,0.54266050093561,0.743,0.57,0.45777216559069,Med.A1,Psmd6
Kcnq4,1.88064155948128e-05,0.328809529824063,0.20199999999999999,0.073,0.45804905822726005,Med.A1,Kcnq4
ENSGALG00000050730,1.8851143965129802e-05,-1.34603481856949,0.027999999999999997,0.195,0.459138462414702,Med.A1,ENSGALG00000050730
ENSGALG00000053930,1.8953003603249697e-05,-2.33758205973627,0.0,0.147,0.461619355760749,Med.A1,ENSGALG00000053930
ENSGALG00000033769,1.90522959937573e-05,-0.695121001529453,0.046,0.223,0.46403772122395204,Med.A1,ENSGALG00000033769
ENSGALG00000021855,1.908119907336e-05,-2.85986387193864,0.073,0.24,0.46474168463075705,Med.A1,ENSGALG00000021855
Wdyhv1,1.93979272374214e-05,-0.9924744443631741,0.174,0.38299999999999995,0.47245591579463503,Med.A1,Wdyhv1
ENSGALG00000042330,1.9453769826748604e-05,-1.33512957401905,0.642,0.6940000000000001,0.473816017900289,Med.A1,ENSGALG00000042330
Fut10,1.95811366477472e-05,1.19910740011047,0.183,0.065,0.4769181641925301,Med.A1,Fut10
Wdr24,1.96439441021727e-05,0.591050762055936,0.275,0.122,0.47844790255251796,Med.A1,Wdr24
Cacnb4,1.96821706144333e-05,-1.0201506464013,0.532,0.628,0.47937894748513793,Med.A1,Cacnb4
ENSGALG00000012021,1.96876375054212e-05,0.287723313075127,0.11,0.027000000000000003,0.479512099082039,Med.A1,ENSGALG00000012021
ENSGALG00000051967,1.9794304804526898e-05,-0.646365228985161,0.807,0.546,0.48211008781905607,Med.A1,ENSGALG00000051967
Lca5l,1.98431131111721e-05,-1.07072564348507,0.128,0.33,0.48329886293570706,Med.A1,Lca5l
Elovl1,1.9865259244578303e-05,-1.4763497811318897,0.046,0.223,0.48383825416095005,Med.A1,Elovl1
ENSGALG00000032305,1.9879005784113396e-05,0.967339897660187,0.56,0.337,0.484173064877865,Med.A1,ENSGALG00000032305
Opnva,1.98909014340698e-05,-2.07408033506137,0.046,0.215,0.4844627953282029,Med.A1,Opnva
Spdl1,1.9902011941682e-05,-0.626583433963283,0.193,0.406,0.484733402851606,Med.A1,Spdl1
Camk2n1,2.00378829449959e-05,0.36545853699164504,0.128,0.035,0.48804267700832,Med.A1,Camk2n1
Alg12,2.0054924242104e-05,0.6571189970797391,0.7709999999999999,0.618,0.488457734840686,Med.A1,Alg12
Crtap,2.0332662020464897e-05,-1.8571402079071702,0.083,0.264,0.495222316170443,Med.A1,Crtap
Cfap97d1,2.0502743043953197e-05,-2.7184586992201094,0.073,0.244,0.499364809578525,Med.A1,Cfap97d1
Tbl1xr1,2.06138571287012e-05,-0.680367649001022,0.706,0.8240000000000001,0.502071104226647,Med.A1,Tbl1xr1
Bdp1,2.06503631164727e-05,-0.408055919546451,0.8809999999999999,0.941,0.5029602440648089,Med.A1,Bdp1
Xbp1,2.08281020863119e-05,0.506825580827686,0.6970000000000001,0.507,0.507289254414212,Med.A1,Xbp1
ENSGALG00000049096,2.08623044441047e-05,-1.75677473579803,0.027999999999999997,0.187,0.508122287040614,Med.A1,ENSGALG00000049096
Pacrgl,2.09167175697747e-05,0.42469494363652505,0.89,0.6779999999999999,0.509447573129432,Med.A1,Pacrgl
Rfc1,2.1264007337511104e-05,-0.628908415713732,0.624,0.772,0.51790616271242,Med.A1,Rfc1
Nans,2.12714987102111e-05,0.38851363846295794,0.532,0.319,0.518088622585901,Med.A1,Nans
Alkbh1,2.15667723976076e-05,-1.41618549053654,0.20199999999999999,0.39299999999999996,0.52528030851613,Med.A1,Alkbh1
Smg1,2.1583444344039e-05,-1.452817470486,0.5870000000000001,0.6659999999999999,0.5256863704434149,Med.A1,Smg1
Polr1c,2.1616162488070102e-05,-0.957113144473353,0.239,0.455,0.526483253559435,Med.A1,Polr1c
Xk,2.1724662609671803e-05,-1.3649303465250802,0.248,0.424,0.529125882521165,Med.A1,Xk
ENSGALG00000053579,2.17965861699506e-05,-1.26581406481025,0.138,0.32299999999999995,0.5308776527553161,Med.A1,ENSGALG00000053579
Ufl1,2.19817123122316e-05,-0.380027339461385,0.39399999999999996,0.622,0.535386585076714,Med.A1,Ufl1
ENSGALG00000052066,2.2041608207441e-05,0.265795562646305,0.569,0.34299999999999997,0.536845409500433,Med.A1,ENSGALG00000052066
Gabrg3,2.21143791107284e-05,-2.42365667174983,0.89,0.857,0.538617817620901,Med.A1,Gabrg3
Gmps,2.22409995018468e-05,0.360717108201583,0.8440000000000001,0.591,0.54170178386698,Med.A1,Gmps
Tiprl,2.2403863166412802e-05,0.9461139171677859,0.376,0.20199999999999999,0.545668491281151,Med.A1,Tiprl
Mapre1,2.24241997282554e-05,0.424240923495159,0.578,0.33799999999999997,0.54616380858139,Med.A1,Mapre1
Cnot6,2.26117411569142e-05,-2.1460387720167198,0.523,0.605,0.550731567617803,Med.A1,Cnot6
Dmtf1,2.27164912414202e-05,-1.71703809265831,0.33,0.479,0.553282860676031,Med.A1,Dmtf1
Grip2,2.2831616493092397e-05,-2.8632194397299506,0.312,0.43700000000000006,0.5560868513057579,Med.A1,Grip2
ENSGALG00000049819,2.2883945789369698e-05,-0.40939082135497296,0.165,0.385,0.5573613836458879,Med.A1,ENSGALG00000049819
ENSGALG00000053846,2.28942533008355e-05,-1.70331974447449,0.018000000000000002,0.17600000000000002,0.557612433395149,Med.A1,ENSGALG00000053846
Cmtm6,2.2925351069227398e-05,-1.09792345455358,0.037000000000000005,0.204,0.5583698506421021,Med.A1,Cmtm6
ENSGALG00000045953,2.30157559093906e-05,-0.8520834763644358,0.21100000000000002,0.42700000000000005,0.5605717509291179,Med.A1,ENSGALG00000045953
Ciao2b,2.30253791793706e-05,0.829483709794191,0.36700000000000005,0.198,0.56080613529275,Med.A1,Ciao2b
Pnrc2,2.30339463025973e-05,0.864807723889347,0.47700000000000004,0.27,0.561014796146059,Med.A1,Pnrc2
Btf3l4,2.3164054033266197e-05,0.784084650950886,0.514,0.306,0.564183700034232,Med.A1,Btf3l4
ENSGALG00000045705,2.32003606407037e-05,0.35889872697307795,0.11,0.027000000000000003,0.565067983764979,Med.A1,ENSGALG00000045705
Lonp2,2.32977906117573e-05,-0.771144930966683,0.532,0.659,0.567440988139961,Med.A1,Lonp2
Cdkn1b,2.33038380675765e-05,0.6770168827673559,0.596,0.42,0.5675882799738929,Med.A1,Cdkn1b
ENSGALG00000049506,2.3309659967997698e-05,-1.08745639143019,0.0,0.145,0.567730078180553,Med.A1,ENSGALG00000049506
ENSGALG00000054024,2.3309659967997698e-05,-1.9535644712616203,0.0,0.145,0.567730078180553,Med.A1,ENSGALG00000054024
Tsc2,2.3375970088316198e-05,-1.24364048609953,0.9359999999999999,0.8809999999999999,0.5693451274710289,Med.A1,Tsc2
Pex2,2.33895650189078e-05,-0.291006836463305,0.431,0.6809999999999999,0.569676245600519,Med.A1,Pex2
St8sia5,2.3390269900185e-05,-0.6693105991888421,0.725,0.784,0.569693413688906,Med.A1,St8sia5
Psmb1,2.34239024270151e-05,0.663210533569388,0.807,0.6659999999999999,0.570512567512381,Med.A1,Psmb1
